,Economics,House,Society,Fashion,Education,Technology,Politics,PE,Game,Entertainment
正版,3.0,0.0,5.0,17.0,1.0,18.0,0.0,1.0,207.0,17.0
帐号,0.0,0.0,6.0,0.0,8.0,0.0,4.0,0.0,162.0,2.0
礼包,1.0,0.0,0.0,8.0,0.0,4.0,1.0,1.0,195.0,2.0
支线,0.0,8.0,0.0,1.0,0.0,1.0,25.0,0.0,187.0,1.0
经验值,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0
鼠标,2.0,2.0,8.0,12.0,9.0,11.0,0.0,0.0,166.0,2.0
坐骑,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,173.0,3.0
神器,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,184.0,2.0
发行商,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,134.0,59.0
标准版,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,128.0,0.0
快感,0.0,3.0,10.0,17.0,1.0,9.0,1.0,4.0,141.0,23.0
兵种,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,167.0,0.0
猛犸,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,113.0,0.0
游戏性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1.0
恶魔,0.0,0.0,7.0,10.0,2.0,9.0,0.0,2.0,160.0,10.0
竞技,0.0,3.0,5.0,2.0,9.0,2.0,2.0,8.0,148.0,12.0
阵营,39.0,14.0,1.0,7.0,13.0,12.0,24.0,18.0,224.0,29.0
运营商,42.0,46.0,2.0,1.0,10.0,38.0,5.0,0.0,194.0,2.0
金钱,30.0,19.0,31.0,17.0,107.0,9.0,41.0,8.0,266.0,58.0
话费,15.0,0.0,20.0,0.0,12.0,9.0,1.0,0.0,174.0,1.0
法师,0.0,1.0,7.0,0.0,0.0,0.0,8.0,0.0,142.0,1.0
武侠,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,245.0,476.0
豪华版,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,1.0
平衡性,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,118.0,0.0
类型,289.0,236.0,32.0,62.0,210.0,285.0,43.0,50.0,521.0,615.0
boss,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,116.0,0.0
中文版,2.0,6.0,0.0,3.0,8.0,2.0,0.0,0.0,137.0,16.0
结局,22.0,17.0,11.0,1.0,23.0,17.0,2.0,66.0,274.0,235.0
商店,35.0,23.0,95.0,77.0,142.0,51.0,16.0,6.0,265.0,10.0
迷宫,1.0,2.0,1.0,2.0,3.0,18.0,0.0,0.0,180.0,0.0
传说,28.0,16.0,18.0,23.0,47.0,115.0,2.0,19.0,238.0,103.0
敌方,0.0,0.0,0.0,0.0,1.0,9.0,18.0,1.0,143.0,5.0
页面,13.0,17.0,28.0,8.0,38.0,25.0,0.0,7.0,155.0,5.0
怪兽,0.0,1.0,2.0,1.0,2.0,11.0,1.0,18.0,112.0,15.0
键盘,11.0,2.0,11.0,3.0,8.0,18.0,0.0,4.0,135.0,1.0
视角,20.0,34.0,4.0,14.0,55.0,124.0,6.0,5.0,251.0,124.0
原作,20.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,126.0,34.0
大礼包,3.0,9.0,1.0,7.0,3.0,4.0,0.0,1.0,107.0,2.0
竞技场,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,125.0,0.0
好友,35.0,18.0,162.0,50.0,90.0,34.0,17.0,51.0,326.0,329.0
金币,112.0,0.0,1.0,3.0,12.0,9.0,0.0,0.0,139.0,0.0
特效,2.0,1.0,4.0,0.0,1.0,15.0,1.0,0.0,203.0,375.0
积分,245.0,11.0,4.0,234.0,66.0,2.0,0.0,5.0,249.0,1.0
情报,3.0,2.0,19.0,7.0,58.0,47.0,78.0,1.0,165.0,23.0
卷轴,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,93.0,2.0
宝石,71.0,8.0,3.0,79.0,23.0,50.0,2.0,3.0,304.0,3.0
血量,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,97.0,0.0
预选赛,0.0,0.0,2.0,2.0,2.0,0.0,0.0,12.0,107.0,0.0
趣味,9.0,8.0,3.0,53.0,18.0,22.0,0.0,11.0,144.0,53.0
势力,20.0,9.0,5.0,5.0,21.0,10.0,97.0,8.0,185.0,52.0
载具,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,95.0,0.0
选项,11.0,11.0,5.0,1.0,33.0,29.0,8.0,31.0,151.0,8.0
魔幻,0.0,1.0,5.0,0.0,3.0,5.0,0.0,1.0,158.0,206.0
奖金,94.0,32.0,130.0,28.0,81.0,83.0,33.0,32.0,266.0,25.0
赛制,0.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,89.0,0.0
护甲,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0
菜单,8.0,4.0,6.0,2.0,10.0,72.0,15.0,0.0,124.0,1.0
赛道,1.0,0.0,6.0,1.0,2.0,40.0,6.0,2.0,112.0,2.0
EA,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,71.0,0.0
小队,0.0,5.0,3.0,0.0,4.0,8.0,0.0,0.0,106.0,2.0
近战,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,1.0
主线,38.0,30.0,2.0,14.0,10.0,2.0,21.0,1.0,196.0,113.0
家用机,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0.0
充值卡,6.0,0.0,7.0,4.0,5.0,0.0,0.0,0.0,111.0,0.0
编辑器,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0,0.0
天域,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,119.0,0.0
亡灵,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,1.0
公会,9.0,0.0,2.0,1.0,8.0,0.0,9.0,0.0,171.0,2.0
大奖,21.0,77.0,211.0,98.0,86.0,55.0,0.0,14.0,273.0,412.0
高手,28.0,14.0,28.0,84.0,33.0,33.0,3.0,63.0,224.0,191.0
站点,2.0,50.0,31.0,0.0,5.0,6.0,20.0,0.0,101.0,0.0
帝国,7.0,2.0,0.0,7.0,16.0,9.0,0.0,0.0,149.0,17.0
硬件,16.0,122.0,5.0,5.0,71.0,78.0,14.0,6.0,192.0,19.0
士兵,1.0,1.0,22.0,5.0,22.0,134.0,71.0,5.0,184.0,53.0
比赛项目,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,89.0,0.0
大礼,6.0,4.0,0.0,17.0,5.0,3.0,0.0,13.0,118.0,13.0
元宝,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,104.0,2.0
王者,5.0,15.0,0.0,3.0,1.0,18.0,0.0,31.0,121.0,16.0
江湖,18.0,38.0,21.0,5.0,10.0,3.0,2.0,15.0,211.0,179.0
PK,0.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,82.0,4.0
明珠,1.0,7.0,4.0,2.0,5.0,2.0,1.0,1.0,96.0,1.0
激情,16.0,27.0,22.0,113.0,59.0,28.0,10.0,136.0,208.0,198.0
赛车,3.0,6.0,3.0,3.0,23.0,57.0,0.0,4.0,144.0,31.0
商城,28.0,29.0,28.0,156.0,7.0,36.0,3.0,0.0,129.0,1.0
精品,159.0,164.0,18.0,111.0,40.0,24.0,14.0,1.0,176.0,37.0
排行榜,85.0,110.0,1.0,24.0,197.0,19.0,0.0,72.0,219.0,71.0
级别,113.0,82.0,28.0,25.0,194.0,108.0,126.0,141.0,253.0,53.0
大招,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,1.0
社群,1.0,2.0,0.0,1.0,1.0,2.0,5.0,0.0,67.0,0.0
光盘,0.0,6.0,18.0,0.0,6.0,21.0,71.0,1.0,110.0,9.0
要素,36.0,119.0,0.0,44.0,46.0,41.0,42.0,10.0,167.0,14.0
帮会,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,107.0,5.0
机枪,0.0,0.0,3.0,0.0,1.0,2.0,4.0,0.0,89.0,5.0
坦克,0.0,0.0,39.0,1.0,2.0,36.0,24.0,1.0,126.0,23.0
乐园,7.0,26.0,8.0,9.0,13.0,7.0,7.0,0.0,116.0,7.0
传奇,33.0,19.0,20.0,39.0,30.0,26.0,3.0,101.0,170.0,227.0
步兵,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,107.0,2.0
游戏机,0.0,0.0,10.0,4.0,4.0,22.0,1.0,3.0,99.0,4.0
题材,149.0,45.0,6.0,19.0,17.0,33.0,5.0,0.0,330.0,1351.0
声望,3.0,2.0,4.0,1.0,27.0,9.0,5.0,3.0,138.0,3.0
新区,0.0,34.0,5.0,0.0,1.0,0.0,0.0,0.0,171.0,1.0
异形,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,92.0,3.0
巨作,3.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,71.0,22.0
账号,93.0,9.0,96.0,0.0,33.0,1.0,7.0,6.0,142.0,1.0
亚军,9.0,3.0,11.0,7.0,9.0,12.0,0.0,20.0,124.0,67.0
门派,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,126.0,17.0
战地,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,66.0,4.0
时空,4.0,14.0,8.0,21.0,4.0,125.0,4.0,2.0,157.0,102.0
人设,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0
神兽,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,83.0,0.0
漫画,33.0,5.0,10.0,15.0,43.0,12.0,4.0,2.0,132.0,124.0
宝物,8.0,0.0,1.0,0.0,3.0,8.0,0.0,0.0,77.0,5.0
史诗,0.0,2.0,0.0,3.0,6.0,20.0,5.0,2.0,113.0,177.0
现代战争,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,4.0
时代,232.0,507.0,37.0,247.0,296.0,414.0,150.0,204.0,517.0,680.0
世界观,0.0,0.0,1.0,0.0,8.0,4.0,6.0,1.0,70.0,5.0
阴谋,7.0,3.0,6.0,1.0,11.0,36.0,6.0,5.0,96.0,48.0
大众,71.0,125.0,23.0,117.0,74.0,64.0,37.0,13.0,196.0,209.0
bug,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,64.0,0.0
选拔赛,0.0,0.0,7.0,2.0,6.0,0.0,0.0,6.0,77.0,2.0
电脑游戏,0.0,0.0,5.0,0.0,7.0,7.0,0.0,2.0,66.0,0.0
快捷键,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0
青龙,0.0,11.0,9.0,1.0,0.0,0.0,0.0,1.0,102.0,37.0
掩体,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,69.0,0.0
繁体,2.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,58.0,1.0
宣传片,0.0,11.0,1.0,3.0,19.0,7.0,0.0,2.0,77.0,33.0
正式版,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,51.0,3.0
招式,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,69.0,35.0
巫师,0.0,2.0,0.0,0.0,4.0,3.0,0.0,2.0,63.0,0.0
步枪,0.0,1.0,9.0,1.0,6.0,18.0,16.0,0.0,105.0,3.0
语音,2.0,5.0,12.0,0.0,19.0,64.0,3.0,5.0,104.0,0.0
地狱,5.0,2.0,4.0,0.0,9.0,8.0,2.0,5.0,97.0,17.0
暗黑,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,61.0,0.0
祭坛,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,64.0,1.0
威力,13.0,8.0,10.0,8.0,8.0,50.0,16.0,59.0,132.0,35.0
强力,27.0,44.0,11.0,21.0,10.0,15.0,26.0,71.0,120.0,14.0
兵力,1.0,0.0,0.0,1.0,0.0,2.0,30.0,2.0,108.0,6.0
局域网,0.0,0.0,4.0,0.0,1.0,7.0,1.0,0.0,55.0,0.0
故事情节,0.0,0.0,2.0,5.0,4.0,7.0,1.0,1.0,80.0,78.0
奇幻,0.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,44.0,13.0
几率,29.0,27.0,14.0,9.0,108.0,100.0,3.0,40.0,154.0,9.0
神兵,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,1.0
Q版,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,47.0,1.0
门户,5.0,25.0,3.0,9.0,54.0,4.0,0.0,10.0,87.0,9.0
佣兵,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0
主城,0.0,10.0,29.0,0.0,1.0,0.0,2.0,0.0,68.0,1.0
特性,60.0,53.0,5.0,51.0,30.0,150.0,7.0,8.0,164.0,24.0
枪械,0.0,0.0,5.0,0.0,3.0,2.0,17.0,0.0,77.0,13.0
装甲,0.0,0.0,5.0,1.0,0.0,14.0,9.0,0.0,87.0,2.0
动态,139.0,122.0,6.0,25.0,79.0,202.0,51.0,10.0,169.0,21.0
荣誉,16.0,61.0,36.0,32.0,121.0,58.0,100.0,101.0,206.0,127.0
战报,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,1.0
主页,3.0,1.0,5.0,1.0,18.0,5.0,0.0,4.0,65.0,2.0
法力,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,54.0,5.0
幽灵,1.0,2.0,1.0,1.0,2.0,37.0,0.0,2.0,64.0,5.0
规则,106.0,152.0,36.0,47.0,110.0,76.0,108.0,69.0,196.0,48.0
外媒,8.0,1.0,0.0,0.0,15.0,7.0,9.0,1.0,53.0,8.0
邮箱,12.0,10.0,24.0,5.0,32.0,8.0,6.0,3.0,76.0,14.0
季军,4.0,1.0,2.0,7.0,6.0,3.0,0.0,2.0,79.0,22.0
赞助商,1.0,5.0,0.0,10.0,15.0,5.0,0.0,37.0,87.0,39.0
火焰,5.0,2.0,7.0,5.0,3.0,39.0,0.0,5.0,78.0,35.0
旅程,3.0,7.0,3.0,22.0,31.0,28.0,1.0,11.0,83.0,22.0
天下,32.0,85.0,19.0,33.0,36.0,17.0,10.0,43.0,206.0,98.0
脉络,7.0,4.0,3.0,1.0,8.0,3.0,7.0,1.0,61.0,22.0
中将,27.0,27.0,20.0,10.0,28.0,37.0,52.0,35.0,130.0,98.0
国服,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,0.0
节日,24.0,9.0,25.0,82.0,207.0,30.0,92.0,30.0,166.0,42.0
手办,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,2.0
自由度,2.0,1.0,1.0,1.0,13.0,2.0,3.0,3.0,54.0,9.0
敌军,0.0,0.0,1.0,0.0,0.0,7.0,6.0,1.0,62.0,8.0
蝙蝠侠,1.0,0.0,0.0,5.0,1.0,1.0,0.0,25.0,105.0,20.0
邀请赛,1.0,1.0,0.0,7.0,0.0,0.0,0.0,28.0,57.0,0.0
谜题,2.0,4.0,2.0,0.0,2.0,14.0,0.0,1.0,62.0,6.0
一代,3.0,6.0,0.0,8.0,36.0,20.0,5.0,16.0,89.0,20.0
手柄,0.0,0.0,6.0,4.0,1.0,47.0,0.0,0.0,67.0,1.0
电玩,0.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,53.0,11.0
公爵,1.0,1.0,0.0,7.0,16.0,5.0,0.0,0.0,79.0,0.0
术士,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0
PS,0.0,0.0,1.0,1.0,20.0,8.0,0.0,1.0,46.0,1.0
点卡,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,51.0,1.0
背景音乐,0.0,0.0,6.0,2.0,2.0,6.0,0.0,2.0,46.0,8.0
od,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,53.0,0.0
操作系统,3.0,1.0,5.0,0.0,3.0,32.0,0.0,1.0,61.0,0.0
演员,28.0,14.0,69.0,107.0,51.0,48.0,17.0,14.0,108.0,5987.0
领主,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,51.0,0.0
武功,0.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,119.0,147.0
右键,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,32.0,0.0
智力,2.0,13.0,25.0,0.0,55.0,76.0,13.0,0.0,141.0,15.0
路线,39.0,88.0,52.0,179.0,68.0,137.0,128.0,36.0,256.0,207.0
宝贝,26.0,4.0,31.0,68.0,17.0,19.0,1.0,21.0,125.0,26.0
贴图,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,40.0,1.0
风云,9.0,11.0,0.0,4.0,1.0,3.0,5.0,3.0,89.0,21.0
互联网,73.0,50.0,64.0,55.0,128.0,223.0,127.0,1.0,226.0,27.0
小组赛,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,50.0,1.0
组委会,11.0,73.0,18.0,51.0,46.0,6.0,4.0,3.0,144.0,140.0
好评,3.0,24.0,7.0,14.0,38.0,17.0,7.0,8.0,102.0,197.0
丧尸,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,2.0
弹药,7.0,9.0,23.0,2.0,3.0,6.0,24.0,2.0,72.0,5.0
世界冠军,0.0,1.0,2.0,2.0,12.0,9.0,0.0,6.0,50.0,6.0
魔王,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,46.0,8.0
武林,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,88.0,83.0
美工,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,44.0,7.0
战火,1.0,8.0,0.0,0.0,3.0,6.0,5.0,5.0,56.0,21.0
原画,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0
热线,96.0,96.0,132.0,13.0,87.0,10.0,35.0,1.0,117.0,7.0
大军,22.0,22.0,5.0,4.0,60.0,5.0,7.0,2.0,91.0,8.0
外设,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,46.0,2.0
终极,1.0,18.0,0.0,20.0,13.0,33.0,1.0,10.0,71.0,61.0
html,0.0,2.0,0.0,3.0,10.0,19.0,1.0,0.0,47.0,5.0
图形,8.0,4.0,12.0,30.0,11.0,44.0,1.0,0.0,82.0,2.0
实战,19.0,12.0,1.0,8.0,15.0,5.0,17.0,11.0,68.0,20.0
灵魂,6.0,28.0,8.0,57.0,25.0,69.0,5.0,27.0,136.0,87.0
暗夜,1.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,66.0,1.0
头像,17.0,0.0,18.0,23.0,24.0,34.0,0.0,4.0,85.0,16.0
背包,9.0,1.0,26.0,55.0,20.0,65.0,2.0,6.0,92.0,7.0
真人,2.0,3.0,8.0,23.0,8.0,18.0,0.0,7.0,87.0,83.0
专题,40.0,167.0,21.0,8.0,48.0,65.0,124.0,10.0,147.0,84.0
八强,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,1.0
宝藏,10.0,3.0,1.0,1.0,21.0,56.0,0.0,0.0,70.0,16.0
城堡,15.0,13.0,1.0,5.0,19.0,29.0,2.0,1.0,67.0,4.0
网址,16.0,1.0,15.0,13.0,55.0,5.0,15.0,0.0,67.0,13.0
远程,7.0,2.0,6.0,0.0,7.0,23.0,19.0,1.0,57.0,0.0
侠客,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,41.0,25.0
炸弹,9.0,8.0,87.0,11.0,10.0,48.0,49.0,14.0,88.0,28.0
武将,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,9.0
三部曲,1.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,58.0,64.0
玄幻,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,15.0
徽章,4.0,1.0,33.0,21.0,4.0,0.0,3.0,1.0,62.0,1.0
方向键,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,46.0,0.0
半决赛,0.0,0.0,6.0,1.0,5.0,5.0,0.0,34.0,55.0,3.0
幸存者,2.0,1.0,4.0,1.0,3.0,20.0,4.0,0.0,54.0,22.0
猎人,0.0,0.0,15.0,1.0,2.0,18.0,0.0,1.0,43.0,1.0
大叔,5.0,1.0,5.0,1.0,16.0,0.0,4.0,4.0,66.0,32.0
小说,11.0,19.0,54.0,20.0,96.0,68.0,5.0,2.0,215.0,761.0
盛宴,18.0,53.0,1.0,61.0,10.0,14.0,3.0,10.0,80.0,42.0
盔甲,0.0,0.0,1.0,12.0,0.0,22.0,0.0,0.0,59.0,29.0
师徒,0.0,1.0,8.0,0.0,1.0,1.0,0.0,7.0,70.0,33.0
军团,6.0,9.0,1.0,0.0,2.0,6.0,1.0,13.0,63.0,13.0
快节奏,2.0,3.0,1.0,3.0,5.0,2.0,0.0,23.0,48.0,10.0
图标,1.0,0.0,2.0,1.0,4.0,33.0,0.0,0.0,46.0,0.0
光影,1.0,3.0,2.0,19.0,2.0,6.0,0.0,1.0,50.0,29.0
财报,19.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,1.0
王国,9.0,6.0,7.0,16.0,15.0,41.0,6.0,0.0,84.0,14.0
帮主,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,37.0,5.0
鼠标垫,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,36.0,4.0
小精灵,3.0,0.0,0.0,6.0,2.0,1.0,0.0,2.0,63.0,4.0
天堂,15.0,18.0,14.0,30.0,50.0,46.0,5.0,12.0,78.0,17.0
分部,7.0,10.0,2.0,2.0,14.0,5.0,0.0,0.0,54.0,0.0
资费,13.0,1.0,0.0,0.0,5.0,3.0,28.0,0.0,50.0,0.0
败者,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,47.0,3.0
票房,4.0,3.0,2.0,13.0,4.0,7.0,1.0,11.0,20.0,6665.0
剧组,3.0,12.0,18.0,13.0,4.0,1.0,4.0,0.0,5.0,2201.0
新片,0.0,0.0,1.0,5.0,4.0,2.0,1.0,1.0,5.0,1631.0
剧本,4.0,6.0,13.0,6.0,15.0,1.0,5.0,6.0,91.0,2125.0
喜剧,0.0,1.0,6.0,11.0,10.0,8.0,0.0,2.0,13.0,1662.0
大片,6.0,29.0,19.0,155.0,31.0,96.0,2.0,7.0,59.0,1897.0
爱情,8.0,8.0,104.0,101.0,75.0,30.0,3.0,7.0,132.0,1744.0
主演,0.0,2.0,2.0,12.0,3.0,6.0,0.0,10.0,8.0,1030.0
影院,0.0,5.0,13.0,7.0,10.0,8.0,0.0,0.0,6.0,1218.0
戏份,0.0,0.0,1.0,5.0,0.0,2.0,0.0,12.0,13.0,885.0
银幕,0.0,2.0,1.0,3.0,19.0,8.0,0.0,1.0,11.0,721.0
档期,23.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,21.0,966.0
片子,1.0,6.0,23.0,2.0,11.0,5.0,0.0,6.0,7.0,1068.0
编剧,1.0,0.0,5.0,2.0,6.0,8.0,0.0,0.0,66.0,1039.0
影迷,3.0,0.0,0.0,9.0,1.0,10.0,0.0,1.0,19.0,770.0
院线,0.0,8.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,798.0
演技,5.0,1.0,3.0,28.0,3.0,3.0,1.0,3.0,5.0,700.0
贺岁,45.0,0.0,1.0,8.0,1.0,0.0,0.0,5.0,7.0,451.0
制片人,3.0,4.0,4.0,9.0,6.0,11.0,3.0,3.0,12.0,651.0
片场,1.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,573.0
片方,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,509.0
影视,14.0,46.0,27.0,44.0,29.0,28.0,5.0,1.0,69.0,804.0
台词,3.0,5.0,5.0,10.0,11.0,3.0,0.0,13.0,26.0,648.0
影帝,1.0,0.0,1.0,3.0,0.0,2.0,0.0,8.0,0.0,560.0
电视剧,10.0,17.0,29.0,39.0,31.0,20.0,11.0,3.0,124.0,747.0
本片,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,468.0
海报,7.0,9.0,20.0,30.0,22.0,12.0,4.0,23.0,84.0,886.0
古装,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,7.0,478.0
电影节,0.0,0.0,3.0,8.0,20.0,0.0,0.0,0.0,0.0,594.0
口碑,21.0,76.0,12.0,18.0,66.0,5.0,0.0,6.0,38.0,670.0
blog,1.0,47.0,7.0,60.0,1.0,0.0,0.0,0.0,1.0,489.0
情感,31.0,59.0,45.0,43.0,58.0,45.0,24.0,10.0,88.0,704.0
微博,130.0,21.0,0.0,83.0,103.0,20.0,17.0,169.0,148.0,799.0
功夫,16.0,26.0,34.0,34.0,71.0,17.0,14.0,40.0,41.0,779.0
场面,18.0,84.0,77.0,24.0,42.0,103.0,21.0,110.0,169.0,724.0
影后,0.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,1.0,406.0
影坛,8.0,0.0,2.0,7.0,1.0,0.0,1.0,1.0,4.0,387.0
新人,26.0,23.0,89.0,65.0,79.0,14.0,21.0,109.0,148.0,664.0
偶像,5.0,2.0,15.0,96.0,29.0,4.0,9.0,28.0,32.0,475.0
动作片,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,365.0
片酬,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,451.0
剧照,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,5.0,419.0
配角,7.0,8.0,3.0,15.0,2.0,3.0,0.0,25.0,24.0,451.0
电影院,0.0,19.0,6.0,7.0,20.0,7.0,2.0,1.0,10.0,381.0
全片,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,267.0
情节,21.0,26.0,144.0,18.0,29.0,39.0,88.0,10.0,182.0,551.0
文艺片,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,281.0
续集,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,34.0,345.0
喜剧片,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0
爱情片,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,256.0
性格,24.0,23.0,160.0,102.0,248.0,54.0,13.0,87.0,127.0,598.0
武术,0.0,7.0,22.0,0.0,30.0,1.0,4.0,1.0,14.0,367.0
电影版,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,70.0,334.0
贺岁片,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,247.0
商业片,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0
首映礼,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,248.0
特技,0.0,2.0,6.0,0.0,7.0,15.0,1.0,0.0,51.0,341.0
主题曲,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,34.0,297.0
艺人,9.0,2.0,16.0,51.0,14.0,3.0,10.0,7.0,26.0,343.0
爱情故事,1.0,0.0,5.0,9.0,9.0,1.0,0.0,0.0,21.0,247.0
武打,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,6.0,256.0
动画片,2.0,0.0,11.0,3.0,31.0,16.0,3.0,1.0,17.0,386.0
内心,27.0,46.0,59.0,61.0,125.0,24.0,16.0,36.0,81.0,444.0
奖项,19.0,84.0,8.0,58.0,71.0,72.0,8.0,50.0,84.0,458.0
影城,0.0,3.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,299.0
投资方,3.0,38.0,7.0,1.0,3.0,3.0,0.0,0.0,12.0,246.0
惊悚片,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,219.0
娱乐圈,9.0,3.0,9.0,74.0,7.0,1.0,0.0,9.0,12.0,304.0
